,price,load_actual,Solar,Wind_Onshore,Wind_Offshore
2025-01-15 12:00:00+01:00,311.02,70955.26,4952.02,3504.44,40.44
2025-01-15 13:00:00+01:00,309.34,70718.48,4729.28,3012.45,172.78
2025-01-15 14:00:00+01:00,285.83,69729.55,3541.79,2543.02,313.88
2025-01-15 15:00:00+01:00,301.74,69139.95,1916.3,2184.47,374.88
2025-01-15 16:00:00+01:00,333.52,68902.2,394.37,2045.76,445.89
2025-01-15 17:00:00+01:00,377.99,70578.84,26.2,1992.62,487.11
2025-01-15 18:00:00+01:00,324.74,71013.19,46.91,1803.37,618.14
2025-01-15 19:00:00+01:00,270.09,69769.52,32.55,1590.65,558.55
2025-01-15 20:00:00+01:00,181.66,66867.69,17.71,1482.0,650.06
2025-01-15 21:00:00+01:00,150.87,63009.01,7.14,1454.22,818.14
2025-01-15 22:00:00+01:00,141.16,59900.13,6.68,1392.98,1144.81
2025-01-15 23:00:00+01:00,123.9,55988.77,6.63,1626.86,1601.22
2025-01-16 00:00:00+01:00,126.33,53334.45,5.23,1624.36,1955.93
2025-01-16 01:00:00+01:00,119.12,52098.56,5.61,1810.03,2082.35
2025-01-16 02:00:00+01:00,117.62,51280.34,5.24,2216.51,2274.69
2025-01-16 03:00:00+01:00,115.03,51163.29,5.4,2627.96,2384.88
2025-01-16 04:00:00+01:00,115.75,52208.78,5.05,3041.35,2817.41
2025-01-16 05:00:00+01:00,123.27,55085.76,5.64,3541.73,2880.21
2025-01-16 06:00:00+01:00,138.7,61104.2,5.87,4130.41,2903.39
2025-01-16 07:00:00+01:00,173.04,67324.96,7.41,4955.27,3537.42
2025-01-16 08:00:00+01:00,199.65,71889.98,28.53,5650.0,4072.62
2025-01-16 09:00:00+01:00,175.0,72561.72,1365.12,6086.65,4598.13
2025-01-16 10:00:00+01:00,151.9,72856.49,4443.34,6088.97,4855.62
2025-01-16 11:00:00+01:00,140.64,72990.36,7580.5,5959.22,5008.83
2025-01-16 12:00:00+01:00,131.13,72849.11,9254.77,6182.14,5022.58
2025-01-16 13:00:00+01:00,130.58,72383.09,9139.27,5889.69,5005.09
2025-01-16 14:00:00+01:00,138.42,70476.93,7781.69,5210.42,4631.71
2025-01-16 15:00:00+01:00,163.04,69769.54,4837.45,4860.88,4080.62
2025-01-16 16:00:00+01:00,179.2,70322.94,1187.62,4762.81,3945.92
2025-01-16 17:00:00+01:00,191.56,72261.7,12.48,5271.6,4055.89
2025-01-16 18:00:00+01:00,184.32,72660.71,18.44,5799.05,4179.62
2025-01-16 19:00:00+01:00,179.97,71721.49,17.54,5755.76,4676.12
2025-01-16 20:00:00+01:00,159.6,68905.81,6.92,6002.49,4792.62
2025-01-16 21:00:00+01:00,141.6,65370.92,6.13,5906.74,4778.49
2025-01-16 22:00:00+01:00,135.29,62344.73,5.96,5496.54,4602.74
2025-01-16 23:00:00+01:00,123.75,58969.02,5.35,5323.94,4334.83
2025-01-17 00:00:00+01:00,118.87,55979.07,5.6,5133.45,4366.38
2025-01-17 01:00:00+01:00,118.39,54654.85,5.48,4833.19,4583.05
2025-01-17 02:00:00+01:00,115.71,53027.83,5.68,4386.46,4522.83
2025-01-17 03:00:00+01:00,114.72,53147.25,5.72,4052.33,4639.01
2025-01-17 04:00:00+01:00,115.48,54089.48,5.72,3613.53,3943.42
2025-01-17 05:00:00+01:00,122.16,55642.76,5.66,3106.38,3493.69
2025-01-17 06:00:00+01:00,140.8,61007.84,6.17,2764.08,3463.2
2025-01-17 07:00:00+01:00,175.01,67881.01,7.41,2480.14,3624.92
2025-01-17 08:00:00+01:00,208.13,71818.55,34.08,2366.0,3772.49
2025-01-17 09:00:00+01:00,175.34,72709.69,1109.66,2189.88,3637.49
2025-01-17 10:00:00+01:00,158.0,73200.85,3392.68,1923.52,4022.61
2025-01-17 11:00:00+01:00,140.73,73481.35,5639.65,2006.87,4452.6
2025-01-17 12:00:00+01:00,126.44,73298.31,7130.43,2052.82,4346.11
2025-01-17 13:00:00+01:00,124.03,71902.3,7285.2,1771.76,4517.39
2025-01-17 14:00:00+01:00,132.99,70507.55,5762.82,1759.97,4421.43
2025-01-17 15:00:00+01:00,151.98,69542.72,3075.76,1772.75,4292.65
2025-01-17 16:00:00+01:00,170.21,69518.48,568.34,2109.73,4012.87
2025-01-17 17:00:00+01:00,178.79,71516.5,13.27,2414.2,4149.69
2025-01-17 18:00:00+01:00,179.92,71663.71,12.23,2264.21,3554.67
2025-01-17 19:00:00+01:00,174.22,70158.85,9.69,2097.81,2958.66
2025-01-17 20:00:00+01:00,157.91,66468.82,13.22,1806.39,2498.79
2025-01-17 21:00:00+01:00,145.0,63088.85,11.42,1882.86,2398.99
2025-01-17 22:00:00+01:00,139.97,60058.42,7.43,2246.18,2569.45
2025-01-17 23:00:00+01:00,126.84,57391.23,6.33,2513.4,2892.81
2025-01-18 00:00:00+01:00,125.29,54124.69,5.88,2558.87,2554.44
2025-01-18 01:00:00+01:00,121.05,51517.04,6.45,2954.19,2235.36
2025-01-18 02:00:00+01:00,120.98,50671.25,5.46,3240.53,1861.34
2025-01-18 03:00:00+01:00,118.85,49770.88,4.95,2881.18,1689.85
2025-01-18 04:00:00+01:00,116.46,49366.21,5.06,2779.03,1308.21
2025-01-18 05:00:00+01:00,119.77,49375.61,5.6,2561.92,1079.4
2025-01-18 06:00:00+01:00,119.75,50100.93,5.59,2399.25,1082.91
2025-01-18 07:00:00+01:00,133.39,52049.75,6.18,2405.9,1141.04
2025-01-18 08:00:00+01:00,145.63,55711.44,41.67,2405.06,1088.17
2025-01-18 09:00:00+01:00,144.1,58173.9,2102.28,2140.26,654.12
2025-01-18 10:00:00+01:00,131.21,60305.26,6271.47,2026.04,455.05
2025-01-18 11:00:00+01:00,121.56,61356.97,10888.02,1941.37,347.03
2025-01-18 12:00:00+01:00,118.87,61212.8,14232.53,1744.9,166.96
2025-01-18 13:00:00+01:00,115.01,60725.68,14962.59,1566.41,176.66
2025-01-18 14:00:00+01:00,119.32,58100.96,12825.72,1572.47,168.41
2025-01-18 15:00:00+01:00,133.32,56844.89,7639.64,1236.3,179.96
2025-01-18 16:00:00+01:00,149.71,57423.88,1830.53,1232.54,351.98
2025-01-18 17:00:00+01:00,164.59,60270.36,23.83,1891.21,591.62
2025-01-18 18:00:00+01:00,167.57,62851.33,18.87,2653.74,805.13
2025-01-18 19:00:00+01:00,167.85,61603.23,27.76,3403.33,841.6
2025-01-18 20:00:00+01:00,156.12,58722.92,6.74,3817.34,745.95
2025-01-18 21:00:00+01:00,143.42,55688.53,6.53,3962.58,705.32
2025-01-18 22:00:00+01:00,136.4,54563.5,5.73,3809.6,595.61
2025-01-18 23:00:00+01:00,129.36,52837.69,6.43,3898.54,550.73
2025-01-19 00:00:00+01:00,129.73,50134.54,7.87,3881.59,592.65
2025-01-19 01:00:00+01:00,124.2,47932.35,7.47,4032.81,496.67
2025-01-19 02:00:00+01:00,123.05,46426.87,6.95,4163.81,406.47
2025-01-19 03:00:00+01:00,121.24,46047.14,6.74,3897.91,272.95
2025-01-19 04:00:00+01:00,120.18,45291.84,6.79,4080.8,249.88
2025-01-19 05:00:00+01:00,120.0,45443.61,6.61,4162.63,295.34
2025-01-19 06:00:00+01:00,121.57,45102.84,6.53,4115.31,379.66
2025-01-19 07:00:00+01:00,123.33,46670.81,7.47,4386.62,330.97
2025-01-19 08:00:00+01:00,123.6,49450.4,78.16,4925.8,315.8
2025-01-19 09:00:00+01:00,125.16,52565.61,3954.21,5100.43,454.06
2025-01-19 10:00:00+01:00,125.19,56060.39,11817.92,5574.37,396.46
2025-01-19 11:00:00+01:00,121.56,58521.42,18848.92,5365.66,251.09
2025-01-19 12:00:00+01:00,112.25,59076.07,22086.81,4638.01,126.03
2025-01-19 13:00:00+01:00,107.51,57085.02,21473.88,3743.04,58.02
2025-01-19 14:00:00+01:00,116.81,54737.68,17254.26,3188.7,72.35
2025-01-19 15:00:00+01:00,126.29,53007.17,9797.02,3448.21,77.13
2025-01-19 16:00:00+01:00,140.15,54492.38,2158.67,4913.79,57.45
2025-01-19 17:00:00+01:00,149.67,57737.21,16.17,7053.65,54.78
2025-01-19 18:00:00+01:00,159.04,61272.18,11.03,8528.77,47.21
2025-01-19 19:00:00+01:00,156.6,60070.4,9.6,8757.61,43.74
2025-01-19 20:00:00+01:00,149.06,57974.53,8.93,8640.15,60.89
2025-01-19 21:00:00+01:00,139.26,55379.91,8.22,8033.97,47.37
2025-01-19 22:00:00+01:00,130.99,54605.17,7.49,7407.9,60.53
2025-01-19 23:00:00+01:00,122.94,52976.79,6.81,7504.24,88.06
2025-01-20 00:00:00+01:00,122.27,50785.89,8.88,7272.15,108.14
2025-01-20 01:00:00+01:00,119.44,49053.73,8.76,6875.16,156.95
2025-01-20 02:00:00+01:00,116.56,48824.13,8.34,6361.24,155.22
2025-01-20 03:00:00+01:00,114.41,49580.57,8.18,5951.83,231.46
2025-01-20 04:00:00+01:00,115.45,50463.65,7.71,5540.85,269.73
2025-01-20 05:00:00+01:00,127.54,52556.8,7.49,5503.89,261.17
2025-01-20 06:00:00+01:00,161.71,59503.0,6.69,5539.67,310.18
2025-01-20 07:00:00+01:00,276.48,66846.16,15.69,5337.72,395.09
2025-01-20 08:00:00+01:00,431.99,70963.16,118.28,5147.41,430.72
2025-01-20 09:00:00+01:00,291.7,71686.18,3725.95,4546.64,480.63
2025-01-20 10:00:00+01:00,236.29,72586.35,9268.85,3260.47,458.85
2025-01-20 11:00:00+01:00,187.48,72805.37,14200.37,2221.65,470.95
2025-01-20 12:00:00+01:00,176.0,72529.65,16228.65,1582.3,372.29
2025-01-20 13:00:00+01:00,171.39,72000.65,14775.74,1385.5,436.33
2025-01-20 14:00:00+01:00,191.85,70154.21,10792.47,1414.84,431.56
2025-01-20 15:00:00+01:00,277.17,69263.96,5844.05,1637.19,750.69
2025-01-20 16:00:00+01:00,402.12,69181.38,1383.09,2120.31,1003.75
2025-01-20 17:00:00+01:00,583.4,70616.26,33.32,2583.57,1686.3
2025-01-20 18:00:00+01:00,473.28,71447.72,36.08,2876.96,1848.49
2025-01-20 19:00:00+01:00,295.57,70788.55,26.81,2981.97,1672.6
2025-01-20 20:00:00+01:00,220.0,68268.53,23.3,3530.63,2221.29
2025-01-20 21:00:00+01:00,170.0,64676.56,9.1,3745.02,3043.56
2025-01-20 22:00:00+01:00,152.51,61688.46,6.95,3667.18,3580.37
2025-01-20 23:00:00+01:00,137.98,58437.39,6.64,3541.69,4240.33
2025-01-21 00:00:00+01:00,127.52,54762.23,6.1,3526.71,3944.33
2025-01-21 01:00:00+01:00,121.65,53277.15,5.46,3386.61,4145.95
2025-01-21 02:00:00+01:00,116.67,52375.63,5.69,3044.55,4503.43
2025-01-21 03:00:00+01:00,113.86,52570.59,5.64,2854.66,4491.17
2025-01-21 04:00:00+01:00,113.54,53191.33,5.47,2737.92,4702.71
2025-01-21 05:00:00+01:00,122.34,56147.26,5.54,2466.37,4890.04
2025-01-21 06:00:00+01:00,142.2,60934.02,5.22,2690.33,4848.17
2025-01-21 07:00:00+01:00,190.06,68070.54,6.75,2688.3,5221.02
2025-01-21 08:00:00+01:00,248.32,72086.79,44.83,2728.69,5509.33
2025-01-21 09:00:00+01:00,211.68,72089.59,2592.33,2594.98,5454.14
2025-01-21 10:00:00+01:00,198.05,72442.59,7320.71,2586.91,5274.29
2025-01-21 11:00:00+01:00,161.5,72055.64,11942.51,2396.41,5237.83
2025-01-21 12:00:00+01:00,147.44,70928.73,14575.13,2185.87,4775.28
2025-01-21 13:00:00+01:00,142.83,70659.24,14629.47,2063.27,4598.18
2025-01-21 14:00:00+01:00,150.05,68541.39,12050.75,2003.47,4256.9
2025-01-21 15:00:00+01:00,173.43,68001.89,7258.69,1944.08,3489.18
2025-01-21 16:00:00+01:00,212.13,68355.25,1958.61,1875.43,3328.06
2025-01-21 17:00:00+01:00,301.15,70056.34,36.07,2229.38,3698.23
2025-01-21 18:00:00+01:00,251.93,71478.83,28.42,2527.16,3564.64
2025-01-21 19:00:00+01:00,202.68,70637.14,21.16,2910.94,3473.04
2025-01-21 20:00:00+01:00,174.84,67527.9,20.8,3270.44,3901.42
2025-01-21 21:00:00+01:00,155.19,63773.32,5.79,3838.11,3975.23
2025-01-21 22:00:00+01:00,138.6,60794.89,6.44,4020.68,3285.25
2025-01-21 23:00:00+01:00,125.29,57351.91,5.84,4363.2,2612.55
2025-01-22 00:00:00+01:00,128.0,54423.68,5.88,4535.69,1977.18
2025-01-22 01:00:00+01:00,125.06,51756.78,6.14,5149.56,1246.67
2025-01-22 02:00:00+01:00,122.22,51032.06,6.05,5265.93,906.49
2025-01-22 03:00:00+01:00,121.66,51142.8,5.96,5630.67,770.87
2025-01-22 04:00:00+01:00,123.16,51577.9,6.0,6208.05,705.33
2025-01-22 05:00:00+01:00,128.32,53845.37,5.96,6773.77,570.76
2025-01-22 06:00:00+01:00,156.92,59307.54,5.82,7948.62,713.65
2025-01-22 07:00:00+01:00,208.25,66136.46,15.63,8497.81,861.72
2025-01-22 08:00:00+01:00,238.6,69732.74,102.61,9356.55,943.88
2025-01-22 09:00:00+01:00,199.41,69945.17,2966.87,10583.76,1397.03
2025-01-22 10:00:00+01:00,179.06,69886.54,7837.58,11088.71,1405.95
2025-01-22 11:00:00+01:00,172.94,70234.79,12481.46,10434.02,1408.31
2025-01-22 12:00:00+01:00,165.0,70525.42,13875.84,10109.96,1628.53
2025-01-22 13:00:00+01:00,170.0,69387.32,12813.84,9711.82,1660.27
2025-01-22 14:00:00+01:00,179.92,67737.1,9188.39,10260.92,1893.82
2025-01-22 15:00:00+01:00,195.67,67327.7,5074.56,11869.99,1624.3
2025-01-22 16:00:00+01:00,199.04,67410.4,1233.48,14737.26,1374.61
2025-01-22 17:00:00+01:00,208.99,69984.49,25.11,17684.2,1470.25
2025-01-22 18:00:00+01:00,180.43,72250.79,19.79,19774.53,1687.96
2025-01-22 19:00:00+01:00,167.08,70859.33,15.53,20078.73,1924.65
2025-01-22 20:00:00+01:00,134.49,68136.55,12.51,20139.43,1885.05
2025-01-22 21:00:00+01:00,127.78,64102.76,9.08,20161.32,1933.28
2025-01-22 22:00:00+01:00,128.09,61166.63,7.07,19566.52,2037.8
2025-01-22 23:00:00+01:00,114.68,57556.7,6.86,19111.37,2094.58
2025-01-23 00:00:00+01:00,113.7,53598.69,7.75,19262.87,2076.0
2025-01-23 01:00:00+01:00,108.88,50773.67,6.65,19088.41,1936.59
2025-01-23 02:00:00+01:00,105.58,49909.78,7.24,20203.64,2064.21
2025-01-23 03:00:00+01:00,100.01,49575.48,7.12,20750.84,2199.02
2025-01-23 04:00:00+01:00,97.59,50051.08,6.39,20565.01,2593.54
2025-01-23 05:00:00+01:00,100.01,52498.04,6.32,21306.75,3418.68
2025-01-23 06:00:00+01:00,106.41,58803.42,6.18,23507.21,3845.76
2025-01-23 07:00:00+01:00,136.6,65578.11,7.4,24947.04,5117.57
2025-01-23 08:00:00+01:00,159.03,69340.78,43.92,26186.1,6098.26
2025-01-23 09:00:00+01:00,155.42,70573.56,960.51,27507.43,6070.65
2025-01-23 10:00:00+01:00,130.94,71796.85,2379.16,28758.82,6280.35
2025-01-23 11:00:00+01:00,116.1,72330.91,4208.49,28944.62,5956.4
2025-01-23 12:00:00+01:00,94.93,73004.29,6058.45,30360.6,5385.42
2025-01-23 13:00:00+01:00,88.56,72655.37,6865.34,31780.36,4558.87
2025-01-23 14:00:00+01:00,85.86,71481.44,6770.2,31522.37,3926.16
2025-01-23 15:00:00+01:00,89.8,70541.42,4640.26,29923.75,4177.7
2025-01-23 16:00:00+01:00,89.87,69966.2,1487.33,28590.25,4577.21
2025-01-23 17:00:00+01:00,106.75,71934.58,17.61,28679.66,5030.92
2025-01-23 18:00:00+01:00,112.0,72650.36,14.63,28381.89,4864.18
2025-01-23 19:00:00+01:00,101.87,71325.18,10.34,29319.23,4993.29
2025-01-23 20:00:00+01:00,86.36,68664.3,16.08,30049.94,4401.68
2025-01-23 21:00:00+01:00,74.28,64896.05,9.33,30916.91,3920.93
2025-01-23 22:00:00+01:00,75.68,62194.39,9.23,29933.66,4362.54
2025-01-23 23:00:00+01:00,58.23,58168.96,9.16,29784.94,3879.84
2025-01-24 00:00:00+01:00,69.03,54587.49,9.09,30256.13,3444.99
2025-01-24 01:00:00+01:00,58.16,52157.77,9.27,29613.49,4144.97
2025-01-24 02:00:00+01:00,45.05,51024.87,9.53,29664.5,5096.6
2025-01-24 03:00:00+01:00,40.6,51082.09,9.43,29081.47,5232.04
2025-01-24 04:00:00+01:00,50.17,51944.8,9.3,28085.69,5279.44
2025-01-24 05:00:00+01:00,73.2,53670.06,9.1,27456.03,5502.57
2025-01-24 06:00:00+01:00,85.44,59631.85,10.25,28126.38,6167.39
2025-01-24 07:00:00+01:00,109.16,66397.12,9.82,28747.73,6343.15
2025-01-24 08:00:00+01:00,116.23,69797.82,86.84,29134.9,6795.84
2025-01-24 09:00:00+01:00,96.34,70177.34,2953.26,30800.5,6142.13
2025-01-24 10:00:00+01:00,88.9,70576.8,7648.58,31626.65,5901.81
2025-01-24 11:00:00+01:00,78.44,70504.25,11515.06,32586.57,5042.07
2025-01-24 12:00:00+01:00,76.48,70073.46,12558.45,33515.87,4624.66
2025-01-24 13:00:00+01:00,74.69,69449.46,12174.7,33535.14,4501.2
2025-01-24 14:00:00+01:00,74.51,66877.85,9126.32,35778.11,4688.72
2025-01-24 15:00:00+01:00,74.51,66687.6,5059.35,38134.08,4563.36
2025-01-24 16:00:00+01:00,75.25,66509.05,1464.33,39767.69,4476.61
2025-01-24 17:00:00+01:00,83.02,68288.03,20.22,39994.12,4438.76
2025-01-24 18:00:00+01:00,88.59,68982.43,15.61,40098.14,4481.31
2025-01-24 19:00:00+01:00,91.78,67756.81,16.41,38749.39,4886.39
2025-01-24 20:00:00+01:00,84.99,65244.17,12.35,36811.39,4869.02
2025-01-24 21:00:00+01:00,80.79,61368.02,10.59,33946.12,4862.56
2025-01-24 22:00:00+01:00,91.97,57469.36,9.21,30370.85,5702.33
2025-01-24 23:00:00+01:00,86.29,54341.34,8.23,28160.8,6295.84
2025-01-25 00:00:00+01:00,59.04,52857.16,7.98,26061.65,6094.87
2025-01-25 01:00:00+01:00,64.96,50095.41,12.12,24544.12,6765.63
2025-01-25 02:00:00+01:00,63.55,47984.75,17.52,22854.03,6514.78
2025-01-25 03:00:00+01:00,67.17,47248.46,8.69,22047.48,5830.94
2025-01-25 04:00:00+01:00,76.77,47548.88,7.54,21419.45,5729.36
2025-01-25 05:00:00+01:00,76.89,48214.82,6.79,22203.5,5348.64
2025-01-25 06:00:00+01:00,79.32,48266.13,6.13,24304.18,4827.75
2025-01-25 07:00:00+01:00,76.89,50033.92,7.17,25734.32,4733.85
2025-01-25 08:00:00+01:00,88.99,53097.05,172.83,26894.64,5343.51
2025-01-25 09:00:00+01:00,87.31,57541.64,1665.67,27738.39,5181.5
2025-01-25 10:00:00+01:00,86.32,58944.32,4662.39,27132.65,5263.87
2025-01-25 11:00:00+01:00,88.15,60823.59,8216.31,27046.97,5651.26
2025-01-25 12:00:00+01:00,82.55,61218.08,10743.14,26532.63,5601.59
2025-01-25 13:00:00+01:00,81.98,59613.28,10873.71,26165.95,4546.02
2025-01-25 14:00:00+01:00,89.0,58855.6,10055.52,23543.15,4679.52
2025-01-25 15:00:00+01:00,111.07,57534.39,5758.98,20365.02,4322.69
2025-01-25 16:00:00+01:00,132.97,56894.08,1663.06,15597.87,4006.84
2025-01-25 17:00:00+01:00,145.85,59598.11,26.59,13414.92,3937.32
2025-01-25 18:00:00+01:00,151.0,61731.22,16.94,11198.16,3193.0
2025-01-25 19:00:00+01:00,147.53,59810.87,19.63,8501.23,3094.85
2025-01-25 20:00:00+01:00,137.6,56742.62,35.85,6570.28,2937.69
2025-01-25 21:00:00+01:00,134.61,54161.35,15.26,6797.8,2782.19
2025-01-25 22:00:00+01:00,132.26,52500.66,9.73,6466.7,2286.99
2025-01-25 23:00:00+01:00,122.03,49207.73,9.82,6921.64,1379.93
2025-01-26 00:00:00+01:00,126.21,45233.09,11.94,7164.51,659.32
2025-01-26 01:00:00+01:00,115.79,42715.1,12.35,8530.65,301.28
2025-01-26 02:00:00+01:00,111.3,41712.44,8.36,10014.1,251.54
2025-01-26 03:00:00+01:00,106.85,40985.0,5.69,11268.07,59.98
2025-01-26 04:00:00+01:00,105.43,41294.14,6.01,11919.0,1.23
2025-01-26 05:00:00+01:00,107.86,41501.62,5.68,12659.66,39.62
2025-01-26 06:00:00+01:00,110.6,41974.32,5.83,14820.73,262.55
2025-01-26 07:00:00+01:00,117.62,43025.39,7.51,15786.97,518.63
2025-01-26 08:00:00+01:00,124.17,46741.96,64.36,16255.47,690.73
2025-01-26 09:00:00+01:00,121.97,50674.77,1426.77,14963.06,929.1
2025-01-26 10:00:00+01:00,105.51,53624.6,4388.92,13702.66,1484.7
2025-01-26 11:00:00+01:00,102.57,55405.74,8497.32,13694.52,2129.22
2025-01-26 12:00:00+01:00,96.73,56480.58,10147.95,13265.36,2627.84
2025-01-26 13:00:00+01:00,90.02,55720.74,10713.78,13241.95,3323.22
2025-01-26 14:00:00+01:00,92.52,54510.23,9809.49,12520.05,3154.42
2025-01-26 15:00:00+01:00,111.63,53716.28,6851.95,11948.9,2571.35
2025-01-26 16:00:00+01:00,125.92,53929.18,2284.45,11336.36,2326.57
2025-01-26 17:00:00+01:00,132.77,56385.18,38.54,11984.85,2629.17
2025-01-26 18:00:00+01:00,118.94,59450.14,23.95,13959.2,3616.72
2025-01-26 19:00:00+01:00,90.32,58626.72,10.83,16792.91,5113.16
2025-01-26 20:00:00+01:00,78.93,56214.79,16.08,20244.07,5492.7
2025-01-26 21:00:00+01:00,68.26,53920.02,8.77,22660.44,5438.68
2025-01-26 22:00:00+01:00,49.25,53084.14,8.28,24242.07,5271.89
2025-01-26 23:00:00+01:00,23.89,50445.46,9.91,26074.87,4828.45
2025-01-27 00:00:00+01:00,40.14,47940.4,9.23,27864.56,5484.06
2025-01-27 01:00:00+01:00,35.26,46942.87,9.19,28837.73,5360.53
2025-01-27 02:00:00+01:00,26.38,46146.53,8.71,30169.96,4595.22
2025-01-27 03:00:00+01:00,14.07,46794.68,7.84,31648.09,4803.44
2025-01-27 04:00:00+01:00,10.1,48273.59,7.73,33480.22,4927.77
2025-01-27 05:00:00+01:00,21.52,51701.81,7.27,35717.02,4623.77
2025-01-27 06:00:00+01:00,34.1,59121.11,8.52,39747.72,5598.97
2025-01-27 07:00:00+01:00,56.99,67187.75,10.51,41796.13,5032.62
2025-01-27 08:00:00+01:00,71.76,70300.62,110.28,41899.75,4607.11
2025-01-27 09:00:00+01:00,62.96,71001.79,1492.1,41000.93,3403.63
2025-01-27 10:00:00+01:00,45.57,71314.87,4326.75,39796.45,3847.56
2025-01-27 11:00:00+01:00,40.11,72205.76,7328.2,37887.18,4180.65
2025-01-27 12:00:00+01:00,35.66,70908.01,9001.09,36453.32,3762.68
2025-01-27 13:00:00+01:00,38.37,70417.53,9664.73,34248.66,4397.21
2025-01-27 14:00:00+01:00,53.95,67920.65,7978.49,31523.33,4441.2
2025-01-27 15:00:00+01:00,86.79,68656.43,4410.66,30208.24,6443.7
2025-01-27 16:00:00+01:00,102.46,67717.45,1247.49,27288.44,7046.84
2025-01-27 17:00:00+01:00,118.56,68570.35,35.07,27030.4,6859.21
2025-01-27 18:00:00+01:00,118.67,70659.07,14.57,28036.36,6796.83
2025-01-27 19:00:00+01:00,100.05,68993.67,11.3,28835.89,6755.15
2025-01-27 20:00:00+01:00,94.07,66636.13,8.37,29569.09,6813.89
2025-01-27 21:00:00+01:00,85.08,62344.29,8.97,29346.37,6569.78
2025-01-27 22:00:00+01:00,82.26,59704.49,8.62,28558.58,6610.41
2025-01-27 23:00:00+01:00,69.28,56972.41,8.34,28839.47,5892.49
2025-01-28 00:00:00+01:00,76.92,52645.13,7.77,27715.09,5456.4
2025-01-28 01:00:00+01:00,71.53,50854.4,7.02,26404.93,5607.23
2025-01-28 02:00:00+01:00,57.33,50787.87,7.24,25220.09,5901.18
2025-01-28 03:00:00+01:00,69.28,50282.68,7.25,23653.2,5736.34
2025-01-28 04:00:00+01:00,76.92,51096.34,7.03,22414.49,5924.04
2025-01-28 05:00:00+01:00,77.59,52872.62,7.47,23025.23,5167.26
2025-01-28 06:00:00+01:00,98.22,58393.07,8.51,24213.0,5655.67
2025-01-28 07:00:00+01:00,125.45,67866.53,10.49,23839.75,6469.16
2025-01-28 08:00:00+01:00,147.5,70187.72,110.87,22366.92,6240.59
2025-01-28 09:00:00+01:00,135.3,70675.72,1793.0,19985.81,5755.83
2025-01-28 10:00:00+01:00,120.53,69955.31,4783.47,17398.77,5589.8
2025-01-28 11:00:00+01:00,116.34,68737.61,7613.91,15802.53,4992.66
2025-01-28 12:00:00+01:00,114.75,68242.32,8889.43,14598.39,4693.19
2025-01-28 13:00:00+01:00,117.39,68501.92,8039.9,13813.94,4048.48
2025-01-28 14:00:00+01:00,121.33,67223.31,6829.88,13196.51,4018.71
2025-01-28 15:00:00+01:00,139.91,66625.38,4590.6,13605.12,4266.86
2025-01-28 16:00:00+01:00,147.0,66119.54,1722.54,14194.63,4608.23
2025-01-28 17:00:00+01:00,149.6,67678.7,83.11,15670.68,4577.23
2025-01-28 18:00:00+01:00,134.94,69803.52,30.64,18020.68,4831.45
2025-01-28 19:00:00+01:00,128.9,69110.48,17.86,20616.94,5376.34
2025-01-28 20:00:00+01:00,94.76,66379.89,16.17,22633.32,5491.26
2025-01-28 21:00:00+01:00,87.26,61635.09,7.72,23845.41,5634.86
2025-01-28 22:00:00+01:00,79.8,58608.16,9.77,23636.39,5578.17
2025-01-28 23:00:00+01:00,64.43,55166.99,6.85,24315.76,4966.77
2025-01-29 00:00:00+01:00,87.72,51635.75,8.19,24671.94,5154.05
2025-01-29 01:00:00+01:00,83.39,50130.4,6.83,24845.91,4730.34
2025-01-29 02:00:00+01:00,78.16,49013.88,6.67,24921.56,4134.07
2025-01-29 03:00:00+01:00,75.64,49369.62,6.3,25451.47,3649.43
2025-01-29 04:00:00+01:00,79.01,50223.46,6.4,26497.97,3189.32
2025-01-29 05:00:00+01:00,86.98,52524.26,6.29,27192.37,2526.86
2025-01-29 06:00:00+01:00,93.14,57963.9,7.11,29140.38,1755.82
2025-01-29 07:00:00+01:00,141.42,64777.58,7.99,29721.21,1181.59
2025-01-29 08:00:00+01:00,142.54,68356.02,148.97,29929.19,1001.32
2025-01-29 09:00:00+01:00,130.45,69521.76,2293.3,29749.37,2008.99
2025-01-29 10:00:00+01:00,105.05,69894.46,6018.54,29925.72,3647.47
2025-01-29 11:00:00+01:00,89.25,69527.06,9502.93,30754.51,4424.32
2025-01-29 12:00:00+01:00,85.0,69561.18,11949.79,32183.78,4624.73
2025-01-29 13:00:00+01:00,85.53,69874.64,12845.39,33558.61,5170.63
2025-01-29 14:00:00+01:00,87.67,68615.72,11999.28,33529.41,5235.36
2025-01-29 15:00:00+01:00,102.75,68330.16,8364.84,32619.89,5214.72
2025-01-29 16:00:00+01:00,132.66,67954.85,2970.04,29629.24,4496.76
2025-01-29 17:00:00+01:00,149.57,68867.37,60.05,25726.65,4856.94
2025-01-29 18:00:00+01:00,150.09,71087.26,15.32,23797.1,5475.3
2025-01-29 19:00:00+01:00,146.3,70538.57,11.93,23121.86,5230.58
2025-01-29 20:00:00+01:00,131.95,67739.42,9.17,23440.46,5423.51
2025-01-29 21:00:00+01:00,119.65,63881.32,9.62,22544.23,5667.78
2025-01-29 22:00:00+01:00,111.99,60767.68,9.49,20390.25,5530.79
2025-01-29 23:00:00+01:00,99.33,57100.79,9.7,19780.84,5197.32
